Source,Summary
Project Manager: Well you two created that wonderful specimen of a PlayDoh model.,1
"User Interface: Well smart board would be very nice to work with, if it worked really well.",1
Marketing: Well the first point is the remote control matches the operating behaviour of the young user.,1
Project Manager: So I will need to hook up the PowerPoint again.,0
"Marketing: well this is Yeah but this is here the question was, would you prefer it.",1
"Project Manager: But do we want the curved design,",0
Industrial Designer: Well put it there.,0
Marketing: We would have to look carefully into the design though.,1
Project Manager: In the financing there was no room for our voice recogniser.,1
"Project Manager: Like a phone yeah, like the backlight in a phone.",1
User Interface: For personal preferences I think that to make a babyproof remote control it got to be a titanium.,0
"Marketing: Here, think about removable covers, as seen in mobile telephon telephone market.",1
"User Interface: Actually that ca not be right, can it? well, no, they might see yeah, they might see this pointing down, think right that is gonna turn the volume down,",1
Marketing: What I found in order of importance from less to more important is that people want an easy to use device.,1
Industrial Designer: Pop pop up the champagne.,0
Marketing: The average is a two.,1
User Interface: So we have to make it s more It has to be.,0
Marketing: And eyecatching is important.,1
Industrial Designer: It is a good idea.,0
Industrial Designer: So th an ASR decoder we can have things in.,0
"User Interface: Having just listened to what Corinne just said, I will draw on some of the things as well.",1
"Industrial Designer: In th, but that rules out a universal remote control.",0
Marketing: Yeah but what if you lose your clickon device?,0
"Marketing: Maybe they are un they are in a little area but covered up,",0
"User Interface: I dunno if they are maybe a little bit more, but.",0
Project Manager: which brings us a little bit back to marketing as well.,0
"Marketing: Yeah just push it in for th for three seconds or something, then.",0
"Project Manager: So we have the project team, which is to basically to come up with a new r remote control device.",1
"User Interface: The o the o the other dis design constraint I think we should bear in mind is that people are you know very much used to using a remote control one handedly, so we need to make sure that e even with the joystick, you know something that can just sit comfortably in the palm of the hand, have the joystick just controlled by the thb.",1
"Industrial Designer: So it is half of the selling price, if I am good in mathematics.",0
"Marketing: And thirty four percent thought that it was hard to learn a n how to operate a new control, remote control.",1
Industrial Designer: It is rather hard to draw on the whiteboard.,0
Project Manager: I guess you two are on plasticine duty or whatever.,1
Marketing: the shape of a banana is not it is not really handy.,0
"Marketing: and if I'm coming in with a with twentyfive Euros, which is midmarket price, then what am I going to give these people for this?",1
"Industrial Designer: What the first thing question I asked was what are we trying to design? Well, a device which basically just sends the signal to the TV to change its state, whether that be the power, or the channel or the vole, everything is just some sort of signal to change the state of the TV or other appliance that it is sending the signal to.",1
Project Manager: Just a normal battery.,1
Industrial Designer: They are cheaper.,0
Project Manager: any questions at this point? Or suggestions?,0
"User Interface: Yeah, the voice recognition, we can use that ca not we, just to find it.",1
"Project Manager: if we wanna choose for wood or the black, grey.",0
"User Interface: No, you can you can just And then not a straight line but some sort of wave or something.",0
"Project Manager: Where is my mouse? Then We have got a general idea of the concepts, the materials we are going to use.",0
"Marketing: You know the other thing I thought about was you know, do we go to something like this? Make a remote that does not look like a remote.",1
"Marketing: About you said one, the television turns on one.",0
"Project Manager: even if it is a physical, you know, a f a like a f a physical switch or a physical cover for the remote, even something like that, then yes,",1
"Industrial Designer: The case, the options that I have gotten from headquarters about what we can do, there is the shape of a case, we could do a flat sh a flat case, a curved case or maybe even a double doublecurved case.",1
"Marketing: The if we are gonna do this touch pad screen thing, it would be still, do we know if that is an option technically right now to that?",1
Marketing: I between the round of the R.,1
"Marketing: they, you know, seventy five percent of the people we did the experiments on, found that rem remote the remote controls that they'd used in the past were ugly.",1
Industrial Designer: latex is tricky.,0
Industrial Designer: you need some power source.,1
Industrial Designer: so buttons definitely in but shall we try to draw a prec.,0
"Marketing: I think that goes against the whole fancy something, a new line,",1
Industrial Designer: it does not consume much power.,1
"Project Manager: well, it is simply filling no, it is it is also filling out no, I'd do it after lunch I think.",0
"Marketing: With the LCD screen it is easier because you only have to wipe the screen to for fingerprint,",1
Project Manager: Is there anything have I forgotten anything?,0
Industrial Designer: the cost of that is very high.,0
Project Manager: The b we will sell the t at twenty five Euros.,1
"Project Manager: Yeah well in fact we use a little bit the white board, the digital pen, not that much.",1
"Industrial Designer: you know, well you guys come from tropical countries so you can kinda think of some trees, some nice woods.",0
"Industrial Designer: the user interface, the buttons, I guess we talked about this already.",0
"User Interface: When a users using a remote control, he or she expects the buttons to be in certain places.",1
"Industrial Designer: So we we will put some extras, if there is something.",1
Industrial Designer: This you so did you.,0
User Interface: And other buttons can may be displayed here if that is necessary.,0
"User Interface: but then who would be really pushing the buttons so much on the on the remote control anyway,",1
User Interface: but if you can just imagine banana shape with these bits as black.,1
"Project Manager: No? Sebast nee, Roo? Roo, do you have any other.",0
"Project Manager: Just to do research into both, w what it costs, what it takes for space.",1
"Industrial Designer: There was a step about drawing something in the in the board, I do not know.",1
"User Interface: but it should be th I think normal batteries,",1
"Marketing: fifty percent of users say they only use ten percent of the buttons,",1
Project Manager: But that is the end of our meeting.,0
"User Interface: No, this is the third slide.",0
Industrial Designer: And al we also need a beeper or buzzer or other sort of noise thing for locating the remote.,1
Industrial Designer: So maybe we should think about wood finish.,0
User Interface: Is it gonna work?,0
Marketing: and then others that are concealed.,1
"Project Manager: Or an isolated magnet or something like, or you know something that would not interfere I do not know that'd be the technical thing.",0
User Interface: It is a very good point.,0
User Interface: But I do not see anything.,0
Project Manager: Yeah everybody is got a mobile phone right? Except for me now.,0
"Industrial Designer: Not embed Yeah, but then with something like a touch screen could could make more menu up pop up or something.",1
Project Manager: the next meeting will be in thirty minutes.,0
Industrial Designer: that is me.,0
User Interface: And less functions would have to be included.,1
Project Manager: Yeah 'cause then ha you would have to who all.,0
User Interface: When it has an LCD screen.,1
Project Manager: and we'd have to have some room for future such channels.,0
"Industrial Designer: well, I would th think that depends on how much money you give us.",1
"Marketing: Well, this is my report, which is going to be based pretty much on a survey that I was sent.",1
User Interface: that is It changes things.,0
User Interface: if you have got small hands.,0
Project Manager: So we will get back th on that.,1
Marketing: Yeah three quarter of the of the.,0
"Industrial Designer: so I will list things, then we can come back, discuss what we think from everybody is perspective.",0
"User Interface: it is easy to press the other the big buttons, but, it is not that difficult to press the channel buttons either.",0
Marketing: I was just gonna say mayb maybe it sh like maybe we can like cut corners somewhere else to bring in over cost.,1
"Project Manager: h, because we have to have a design, that is within the budget.",1
"Marketing: yeah, did we achieve that.",1
Marketing: But VCRs Yeah.,0
"User Interface: Yeah, I think we are I mean before we close the meeting, we are supposed to come up with some ideas for.",0
"Industrial Designer: So the components we need are an energy source to power the remote, input which would probably be buttons, although we just talked about voice recognition, processor to take the information, something to transmit it to the TV, we also need something on the remote that would receive the location signal, have an output, like possibly a beep or a vibration.",1
"User Interface: I think it would be helpful to find it, but I do not think it'd.",0
"Marketing: Even if we were to increase this entire thing by seven, we were to go down a grade to four, we would have to do I mean we did not we were not that kinda optimistic too optim overly optimistic.",0
Project Manager: Well they do not own tellys anyway do they?,0
Marketing: teletext is less relevant but also important.,0
Marketing: That does not c that does not co.,0
User Interface: Why ca not we stay here?,0
"Project Manager: I think we are gonna have to narrow it down, to say let is target these people, give them what they want.",1
Marketing: takes time to learn how to use them.,1
"Industrial Designer: And let is see I had to focus on the working design, which you said.",1
"Project Manager: we want it to cost, absolute maxim of twelve Euro, fifty cents.",1
Project Manager: but I'm going d I'm not going to.,0
Project Manager: what are our broad constraints before we deve design a prototype.,1
"Project Manager: so you are gonna have the three different sets of functionalities, I mean do you wanna group them into s head of the snowman, body of the snowman, inside of the snowman, is that what you are thinking?",1
"Industrial Designer: I think we all have a presentation again,",1
"User Interface: Yeah, everyone got enough input, I think.",1
"Project Manager: Let is see one, two God damn it.",0
"Project Manager: No I, no I dunno, I d I dunno,",1
Project Manager: So I will have to put that no wait we w many colours have we got there?,0
Project Manager: I will have to restore my my desktop.,0
"Project Manager: how many do y do you need, solar cells? Do you think one would be enough, or such as as number of branches?",1
"Industrial Designer: Like for example, voice recognition, right.",1
"Marketing: My slides were all blank, they'd have a title maybe.",1
User Interface: So lets you then you have less buttons.,0
"Project Manager: Yeah, we could skip the numbers.",0
Industrial Designer: just talking to the manufacturing division.,0
Industrial Designer: It is like a gun.,0
Project Manager: thank you for your participation.,0
User Interface: But you should make sure that you have every button they need on it.,1
"User Interface: like 'cause if you just have like one menu button, that works like with a you know, or you can just kind of scroll through the options u that come up on the TV.",1
"Project Manager: Make them No, just make them black or grey or something.",0
"Marketing: if you are pressing enter, the thing would already be on, so maybe when you press power, initially it turns it on, press power again, use that as an enter.",1
"Industrial Designer: They just want it to be on, ready to go.",0
"Marketing: I'd go for a I ca we can adjust the volume on that, just as we could volume on TV.",0
Marketing: I do not think so.,0
Marketing: The target group.,1
Industrial Designer: well this is the basic function of a remote.,0
Industrial Designer: So something with give to it.,0
"Project Manager: the User Interface Designer is going to do the technical function design, user interface concept, user interface design.",0
"Industrial Designer: the menus Things like brightness, those kind of things we have put in the menu,",0
"Project Manager: Nah, I do not think so really,",0
"Marketing: Picture from scanner, clipart.",1
Project Manager: let is see.,0
"Industrial Designer: No what I maybe think is it seems the technology would be quite advanced for that, they might end up costing more than our twelve fifty budget for the speech recognition.",0
"Project Manager: Yeah, yeah, but maybe you s yeah, maybe y you do, but I have never heard of it in the first place.",1
"Marketing: So we have the three birds, we have the design, that we have the fancy bit, right, the voice recognition is fancy, it is cool, it is different, it is radical, so, then we have an extra bit I do not remember so I'm pretty sure people will buy the remote, but is it practical to have a voice recognition system in a remote control, I think is a big question.",1
"Industrial Designer: Yeah, yeah, the PlayDoh was best, I thought.",1
"Industrial Designer: Well we are not, sadly, going to actually be producing this, so.",0
"Project Manager: We need we need to have remote control which is fanc fancy, which is which is easy to hand not too small, not too big.",1
"Project Manager: So, you can draw a Yeah.",0
Project Manager: so we only need a simple chip.,1
User Interface: Is that manageable? 'Cause it sounds pretty expensive too.,1
Project Manager: And then a new blank document for.,0
"Industrial Designer: one would be video controls, the other one would be a device.",1
User Interface: So I think it'd be better maybe to concentrate on maybe just a universal one for TVs.,1
"Marketing: Because they use the remote control often more often, are more technical than the ol older people.",1
"Industrial Designer: the main energy will be taken from batteries that we can And if we decide to use the speech recognition stuff there, we must use additional source of energy, which I found the best is to use the solar cells which can which can supply everything.",1
Marketing: So maybe we should just refocus.,1
"Project Manager: And I have come up with the management come with the new proposal, I have to discuss a few points on this.",1
"Marketing: An, this you can yeah you can say that.",0
"Marketing: one is with LCD, without LCD.",0
"Project Manager: that must be made, but I do not know, here is standing whoa, we can celebrate now, but the end report is.",1
User Interface: I mean to certain cues.,0
"Marketing: I also have a f very simple presentation,",0
"Industrial Designer: That is just off the top of my head,",0
"Marketing: Colour, I gave it a one.",1
"Project Manager: Well, what I can suggest to you, Christine, if you need some the technical feedback, or some training, about this facility, especially for the speech recognition, I can recommend you some companies like Intel or IBM, because they are already in this speech recognition part.",1
User Interface: Just so you know I think I mean it was my understanding that before we were gonna stay in the midmarket range.,1
"Industrial Designer: And it if it is not, you just shake it a bit, add with power up again.",0
Project Manager: You are going to redesign something.,0
"Project Manager: Yeah, but it is it is is a dif it is a fact that the th that bigger market you are talking about, we already cover that.",1
"Marketing: I think the whiteboard, for me, is the kind of thing I would use all the time, but it is not quite as useful as to us as it could have been, maybe just in the way that we use it, in the sense that once we have an idea out there or while work was going on in between meetings, that could have been up on a board you know as opposed to in like in text.",1
"Marketing: So we got some the bad stuff we got, remotes are often lost.",1
Industrial Designer: I will do some research for the next meeting.,0
Marketing: but I will I will personally wo not give it beyond three.,0
Project Manager: with that we are aiming for a profit of fifty million Euros.,0
"Marketing: Whereas channel selection, which is very high relevance.",1
"Industrial Designer: Or we can have something that looks a bit nicer, I think it, wo not necessarily l look like a pineapple, but that may or may not be a good thing.",1
"Marketing: I do not know if that is something we are ready to look into technically, that is up to the design people, but it is s something worth thinking about, especially since the younger demographic is obviously the one that is gonna keep growing, so if that is the direction we are headed in it is something to think about.",1
Marketing: remote controls are bad for RSI.,1
Project Manager: It will be about the conceptual design.,0
User Interface: so I think maybe incorporating that in our design would be good.,1
"Project Manager: more interesting for our company of course, p profit aim, about fifty million Euro.",1
Project Manager: Well also we have to decide so it should be lightening in the dark I think because most people lost their remote control.,1
Project Manager: Because he is now have a scrollwheel that you can push in.,0
"Project Manager: the most functions we will use will be to add a new page, to go back, forward between pages, of course to save it every now, then.",0
"Industrial Designer: like you can see a chip there which is having eighteen pins,",1
"Project Manager: I liked the fact that we could say an idea, it'd be suggested that was not the best idea, but no one felt like shot down,",1
Marketing: I told about the home station.,1
"Marketing: it flips up, then you have got another layer of buttons underneath.",0
"User Interface: so, I mean, we are sort of beholden to them.",1
"User Interface: My name is Hamed Getabdar, I'm going to be Interface Designer in this project.",1
Marketing: Well it would certainly make a fancy design.,1
"User Interface: It is actual speech, so then you have to make sure that the speech recognizer is good enough to filter out the TV speech, the user is speech.",1
Project Manager: I think we are gonna have to wrap this up.,0
"Project Manager: Well I'd be inclined to say, if we can make the design better than any comparable remote while reducing the cost, then that is the way we really should play it.",1
"Project Manager: after the meeting we are gonna each complete a sks a questionnaire, a smaries smary.",0
Project Manager: Something that should be addressed later We should we should go to other for the other topics.,1
"Marketing: Yeah, the sample sensor will have to go, 'cause that is the most expensive thing on there.",1
"User Interface: n next I will explain one by one, the first is Google controller.",1
User Interface: You do not know why?,0
"Marketing: So, should we maybe say f a five.",0
"Marketing: This is basically talking about just the feel of it, so probably not the smell of it, but the bright colours, eyecatching, really bold designs, a spongy feel.",1
"User Interface: But, it it is not making any sound,",0
"Project Manager: you know, things like that.",1
"Marketing: World Cup soccer,",1
Marketing: I mean that what you are sayin that is what the design.,0
"Marketing: The fruity colours, the autumn colours, like red, brown, dark red, brown.",1
"Marketing: Yeah, I mean sort of taking upon that idea, w the way I see this i is that it is the s the structure in which we have approached this whole task is quite contrary to the p principle of teamwork because the tasks were d sort of divided, then the work went on in isolation.",1
Marketing: So now I'm gonna scare everybody out of this project.,1
Marketing: than the screen.,0
Industrial Designer: yeah we should summon the different aspects of the thing.,0
"Industrial Designer: No, I did not.",0
Project Manager: New ideas found.,1
"User Interface: It is unbreakable, it is very universal.",0
Industrial Designer: But we d Then we have to lose the LCD screen.,1
"Marketing: They like spongy material,",1
Industrial Designer: You say familiarity is not important but .,0
"Project Manager: I al like I said, I lost the speech recognition, I lost the special colour,",1
"Project Manager: The little lightning bolt in it, very cute.",1
"User Interface: And here you just have one, few buttons.",1
"Project Manager: So what we could do perhaps, a simple fix would maybe to switch away from the solar cells or take out the backup battery.",1
"Industrial Designer: It is not been seen before, so it could be quite a, a novelty factor, attractive as well.",1
"Project Manager: The front side, no l no slogan.",0
"User Interface: A special form, right?",1
"Project Manager: And the functions are volume, channel to choose channels, an onoff, a mute button, a text TV button.",1
User Interface: I thought that was th.,0
"Marketing: Where the engineering ones, the boxes, tend to make it look more complicated than it really is.",0
"Project Manager: Because I think even if something has large buttons, as long as they are not childishly large, like even technically.",1
Project Manager: Do the also with the thumb.,0
"Industrial Designer: So maybe as you are discussing things, is it if we just keep highlighting things here?",0
"User Interface: I have never come across it before, but it sounds fantastic.",1
"User Interface: because it has an LCD screen, a mi microphone.",1
User Interface: Well I drew this.,0
"Industrial Designer: So, I have this.",0
Industrial Designer: But we will return to that.,0
"Project Manager: So people will use it more, especially for the help functions,",0
User Interface: You can display actual buttons on the touch screens.,0
"Industrial Designer: Should we make it a button, or some something which would be.",1
User Interface: But with all with logo on it.,1
Project Manager: You can st throw it at your little brother is head.,0
"User Interface: Yeah, what does the market want? I do not know.",0
"Marketing: As our Programme Manager s Pro Project Manager says that without LCD it is going to reduce the cost also,",1
Marketing: I think stop function is very useful.,1
"Project Manager: because when I got the when I got the input for the financial results, initially of course I wanted to contact you.",0
"Industrial Designer: no I do not know anything, but maybe anyone else.",0
Industrial Designer: You can do it with your thumb.,1
Industrial Designer: And also for people who are a bit colourblind.,0
"Industrial Designer: One more thing I'd like to say, let is give this a name, not like some vague serial number that no one understands, like with cars.",1
Project Manager: And much cheaper as well.,1
"Project Manager: Cause my problem was, you guys had access to like they'd put send you to sites, stuff right?",1
Project Manager: Just think of the problem.,0
Industrial Designer: Single nee single curved.,1
Industrial Designer: And then we have the m The m.,0
Industrial Designer: But now button supplements.,0
"User Interface: What I was thinking about is just a menu structure, when you do not use it is simple.",1
Project Manager: I think it was good.,1
"Industrial Designer: But that will be very costly, I think.",1
"User Interface: Like, I think we are looking at something that could be, like even maybe like a cir I'm f I'm seeing almost like a circular sort of like handheld like thing.",0
"Industrial Designer: I think the main thing is the usability, that is where we can make it a special product.",1
"Industrial Designer: I do not have any personal p preferences so far, except for the materials to be used light, that they are light.",1
"User Interface: and they are kind of awkward to hold onto,",0
"Marketing: Well, we ca not do that.",0
"Industrial Designer: There is no wood, so plastic just only, I think.",1
Industrial Designer: So I think this is the best of two worlds.,1
"Marketing: So if we stay away from it, s you know stay away from it, but if we are gonna go along with it then it does not necessarily have to be like an apple or something like that, or a kiwi fruit.",1
"User Interface: This is like a scroll, but they are push buttons, they enter takes you into the different menus.",1
"Marketing: But since we are conten concentrating on the younger group, I think we should use soft materials, make it colourful or like cell phones, exch exchangeable covers.",1
Industrial Designer: Just old fashioned kinda blackboard style.,1
Industrial Designer: And then you have something like th this under it.,1
"Marketing: We can make it smart like an iPod, you know, make everything menus.",1
"Project Manager: I find it really confusing, I kept getting lost in the phone, I di I have not got a new one but my friend got a new one.",1
Marketing: This is to do this I will not remove my microphone.,0
"Industrial Designer: For the buttons, we have an integrated push button, which is just to say all these are supplied by Real Reaction.",1
Industrial Designer: infrared beams an infrared beam I think.,1
"Industrial Designer: well, the to have the ability to write something to the navigator, maybe directly, or.",0
Project Manager: We wanted a standby function.,1
Marketing: And this one was sixteen Euros.,0
"Industrial Designer: Titanium would be be heavy, too,",1
"Marketing: But if we do have the voice recognition thing, there is a lot of stuff that you can get rid of.",1
"Project Manager: Yeah, just th other buttons like text TV.",0
Marketing: Depends how much we sell.,0
"Project Manager: you always have in the centre an button, for your menu.",1
"Marketing: so our average there, five, six, eight, ten, eleven, twelve, thirteen, fifteen, nineteen, twenty one, divided by eleven.",0
"Industrial Designer: Yeah, I do not think it will work, Or we can also use solar cells.",1
"Industrial Designer: A yeah, otherwise it will be mis means you do not get b any feeling then.",0
"Industrial Designer: one issue for the buttons is, depending on which material we use, if we use rubber buttons then it requires a rubber case, so we have to take that into consideration.",1
"Industrial Designer: It is just, you know, it is not the most important, but it can be a part of.",0
User Interface: I like it a lot.,0
"Project Manager: just to generate a little bit of discussion about the project, I could I'd like to hear about your experiences using ro remote controls, your first ideas about creating a new r remote control, what would be the best like you what are the features that you really like what are the features that you do not like, etcetera, so.",1
User Interface: here we go.,0
"User Interface: it is that I do not know, 'cause it is not my field.",0
"Industrial Designer: Yeah, it most of the ones we have had have had the menu button, 'cause it is not like you need to have a button access to like change the contrast or something.",0
"User Interface: it is not the colour, so maybe you should make two, but it has R, R.",1
Project Manager: You will receive specific instructions will be sent to you by your coaches.,1
"Project Manager: I'm not sure if it costs a lot, that that is what he r.",1
"Project Manager: Well, hold on.",0
"Industrial Designer: So the batteries, I will start with the battery, right?",1
Industrial Designer: Or should be.,1
"Project Manager: Current colour, you can choose another colour.",1
User Interface: so that is very easy.,0
"Industrial Designer: So yeah, I have The only the only remote controls I have used usually come with the television, they are fairly basic.",0
"User Interface: Well, we work together on a project, but everybody has his own task.",1
"User Interface: sorry, I got it wrong.",0
"Project Manager: but there is a chance it is not, so.",0
Project Manager: We had a lot of the otherwise the technology today was kinda cool.,1
"User Interface: We have a menu button,",0
"User Interface: Yeah, it is possible, yeah, yeah.",0
"Project Manager: especially if you do them on too tight, you ca not get the leverage on them to undo them.",0
"Industrial Designer: Yeah? That is right, whether it is left hand or right hand,",0
"Industrial Designer: I am the Technical Designer,",0
"Industrial Designer: Sorry, but What do they mean with the curves?",0
User Interface: Is that included? In the twelve Euro or.,0
"Industrial Designer: And, does it have to work only in English, or in Dutch too or.",0
"Project Manager: But it can be in maybe in an a gradable version,",0
"Project Manager: I mean are you gonna have any buttons on that besides power, this thing? Or.",0
User Interface: And the eraser was another problem.,1
"Project Manager: Yeah yeah, p Exactly.",0
"User Interface: And do we have to have a normal black one, or.",0
Marketing: So that is gonna be my favourite animal because after all the snow it seemed to say that like Spring is finally here.,1
Industrial Designer: The cost price is very low.,1
"Project Manager: During each step of each design we wi you will work s separately, individually on your specific tasks, will m we will meet to to discuss, take decisions about what you have you did, what we will do next.",0
"User Interface: yeah, second question is like, a mobile you can change the cover, you call it a skin or whatever.",1
"Industrial Designer: So, speech recognition well, LCD it is because it is common nowadays to use LCD,",0
Project Manager: It is an certainly a different colour from your average.,0
"Marketing: that we should come up with fewer buttons than most of the controls on the market, we should sort of concentrate on the channels, sort of power, also vole, that sort of thing, as Louisa said.",0
"Marketing: Audio settings, screen settings, even teletext, channel settings.",0
"Project Manager: It blows a lot of our really good ideas kind of slightly to one side, for example the possibility of having a USB connection is definitely not viable now.",1
"Project Manager: So no LCD, so for we have no button supplements, right?",0
Project Manager: Well we are to go for the international market rather than a local market but that would not necessarily preclude.,0
"User Interface: I think yeah, the battery should be in here, because it is just nothing,",1
"Industrial Designer: If you took away that, that will make it twelve point three five.",1
Project Manager: And of course we should have our image in the in the design.,1
"Industrial Designer: And even if it does does not match, it will People like colours that do not match.",0
"Industrial Designer: And these latex cases, there is just the plastic ones wo not allow the use of solar cells as an energy source source.",1
"Marketing: No, you have to put, switch channels at the top, because that is the most used function, teletext at the second.",0
Marketing: it is very innovative.,0
Project Manager: Not in mine.,1
Project Manager: yeah comp completely pointless for the inter for from the interaction point of v point of view.,1
Industrial Designer: Yeah I think it pretty much everything is covered.,0
User Interface: I think that might be back to the start.,0
User Interface: So you also need a menu button.,1
Industrial Designer: To change covers.,1
"Industrial Designer: Yeah, there w there was enough room, but the finance.",1
"User Interface: But I mean, I d I do not I'm not sure I see the value in these.",0
Project Manager: b but I think we will.,0
Project Manager: That is fab guys.,0
"User Interface: that is so this is if you ask me personally, I would make fliptop with a trendy design, s maybe we should look at also like the buttons whe whether they are like soft or little hard because they are times when the buttons tend to be a bit hard after continuous use usage, all that.",1
"Project Manager: That is what I always do,",0
Project Manager: Right so desert island discs.,0
"Project Manager: But it does not really matter, we just make it plastic.",1
Project Manager: Summary of the project.,1
Project Manager: Just n normal plain buttons.,1
Industrial Designer: Or you need to get the user to plug it in.,1
"User Interface: Well, volume, something like that.",0
"Project Manager: Twelve, a half Euros.",0
User Interface: It is a bit large.,0
"Marketing: A cross, or whatever.",0
"User Interface: Well, I have your PowerPoint presentation, I can get some inf information out of that.",0
"Industrial Designer: And as I said, I have no idea how PowerPoint works, so will take me half a day to be able to make a normal PowerPoint presentation.",1
Project Manager: let is have your let is get have the presentation?,0
"Project Manager: But yeah, stick with the same kind of kinda yeah, the same basic nonremote kind of remote design.",1
"Marketing: There is gonna be somebody going home, say sh this thing does not work for my DVD, my but I like these other things, so they keep it, they do not take it back.",1
"User Interface: It sounds really easy, what does the user do, what does the th remote control do, but there are quite some issues.",0
Marketing: I think it is most cheap or cheapest to just do the updates at the service centre or at the shop.,0
"Marketing: Again, we have already discussed that with rubber versus hard plastic buttons.",0
"Marketing: So as far as we know, a single function television remote control is us usable internationally?",1
"Project Manager: Make it kind of ergonomic kind of to hold,",1
"Industrial Designer: no, but I think that is something for Roo here to think about.",0
Project Manager: There is no We have a technical problem.,0
"User Interface: I think everyone has agreed that it is that it could be quite a useful thing, so.",0
Industrial Designer: This is gonna be flat.,0
"Industrial Designer: You have to it means that if it is sitting there for a long time it probably wo not work, but you have to sort of throw it between your hands every now, then, it will work.",0
"Industrial Designer: no, no, no, the Yeah, it is you you have put in three for the nber of kinetic cells, there should just be one.",1
"Industrial Designer: So probably double curved surface is the way to go, yeah.",1
Project Manager: We have to something special.,0
"User Interface: but when the o older people go in the shop, they see an orange remote control, it would be less appealing than a white one.",1
"Marketing: Yeah, we can have a sp like a spongy skin on it.",0
"Industrial Designer: We could make it that shape but just have different colours, call 'em the different fruits.",1
Marketing: The Real Remote.,1
"Marketing: No, we have sample speaker.",1
Project Manager: We put the fashion in electronics.,1
Industrial Designer: I read I read it on the.,0
"Marketing: See, you could there are two options.",0
"Project Manager: Also from a user, but all these things together.",0
"Marketing: So for the first one, we need to decide, did we solved the problem of the users who complained about an ugly remote? .",1
"Marketing: Because if we make a ha whole new product, our own style, we c this is so difficult, a difficulty I think.",1
"Project Manager: but using how many batteries, for example? Are what Maybe what is the size of the battery.",0
Project Manager: But if we are bundling it unless we are selling their telly with the remote.,0
Industrial Designer: It is probably not sending.,0
"Project Manager: Every every one of us must draw our favourite animal,",0
Project Manager: you should all be getting an email pretty soon.,0
Marketing: but we have to take care like.,1
"Project Manager: And that way, because we are attaching what would be a small button to the TV, again say what, it would be a small transmitter, watch battery type scenario I would say, or something that if it was problems enough you could actually even just I do not power that might be something that we could look into.",1
Industrial Designer: Just kind of the squishy feel.,1
Industrial Designer: Right? the chip basically includes the infra infrared sender.,0
Marketing: and I do not know if yellow is gonna really be a hit.,0
"Marketing: N nothing, no costs at all.",0
"User Interface: o I was thinking something some smooth, sleek, little remote control with big userfriendly buttons, a menu that you can access.",1
"Project Manager: And you can also delete an entire page, but we ask you not to do that.",1
"Project Manager: well if we can do that, great.",0
Marketing: Maybe two years it is dead.,0
Marketing: Materials that people find pleasing.,1
"Industrial Designer: 'Cause sometimes look at this computer, th this laptop, it is all black,",1
Industrial Designer: But sometimes you put a.,0
"Industrial Designer: and it acts like the previous one,",1
Marketing: It is not it does not say.,0
"Marketing: and provide you ways of using them, I dunno, somehow,",0
Project Manager: This is the most simple.,0
"Marketing: So I guess sort of the carpal tunnel type thing, people do not like that, the repetitive use, I guess, caused a strain.",1
"Project Manager: it is optional, somewhat optional, Ed wants the chip on print, that is what we were talking about that.",0
"User Interface: So I mean maybe this is excessively heavy, but I think it needs to have some weight,",1
"Marketing: and if we And if we are targeting at the younger audience, they will probably watch more channels than the older people.",1
"Industrial Designer: All it said was it gave sort of relative, some chips are more expensive than others, sort of things.",1
Project Manager: we have to we have to we have to move forward.,0
"Project Manager: Yeah I mean with that many options, you'd I'd think that the screen would be better,",0
Project Manager: So we keep the curve.,1
"Project Manager: something where you can read an fair amount of information, traverse maybe quite a few menus, if we maybe used mobile phones as a good example, they usually incorporate they have the keypad, then evr all the other functionality is usually associated inside by traversing around.",1
Marketing: Current remote controls do not match well the operating behaviour of the user.,1
"Industrial Designer: And I have some pictures of the inside workings, but I do not want to get too technical,",1
"Project Manager: so we will have to investigate how much that will cost us, cost the company,",1
"User Interface: And then lastly, it is just the questions that we want to consider like what functions do we want it to include, how simple, complex it should be? And what functions it needs to complete.",1
"Marketing: The most important things on a f on an on an remote control are channel selection, volume con selection,",1
User Interface: Well I actually did think about it myself but I thought you know because you could potentially you know you could be pushing it down as you scroll it for a instead of a turbo button.,0
"Industrial Designer: But you could maybe have it in a little charging station like a mobile phone, or like a little cradle for your iPod.",1
"Project Manager: Well, we could say, well this special colour, that is not that is not there,",1
"Project Manager: So the cost is in the budget, the evaluation is, so I th I think we can now open champagne, make a huge party.",1
"Marketing: So they want something s really very simple, easy to use.",0
"Project Manager: and instead of colours, sorta colour options, they want corporate colour, slogan somehow implemented in the new design.",0
User Interface: But you cannot display all on a LCD.,1
Industrial Designer: So the chip knows what button you pressed.,1
"Marketing: But if we wanna make fifty million, have everyone want this remote control, we should maybe stick to the basics.",1
Industrial Designer: but in a sub submenu or something like that.,1
"User Interface: we have been focused all this time on the on the technical aspect, functional aspect, but also the simplicity.",1
"Project Manager: Yeah, or how about I just click?, here is our agenda for this meeting.",1
Project Manager: And having meetings so that we can during the course of the day come up with a better inst implement than we had before.,0
Project Manager: I would give it a two still though.,1
User Interface: I think we discussed a lot of things about it.,0
"Project Manager: But also things like menus or p how about preferences of your with configuring your remote control for favourite your favourite channel for example, how do you configure that.",1
Marketing: cause otherwise your fingers ca not move around.,0
